,Date,Favourites,Retweets,Timezone,Compound,Positive,Neutral,Negative,Physical Health,Learning and Career,Mental Wellbeing,Finances,Relationships,Travel and Holidays,Five or more favourites
16040,Mon Jan 02 17:58:58 +0000 2017,5,0,Eastern Time (US & Canada),0.0,0.0,1.0,0.0,0,0,0,0,0,0,1
16041,Mon Jan 02 17:58:53 +0000 2017,3,0,,-0.4215,0.0,0.641,0.359,0,0,0,0,0,0,0
16042,Mon Jan 02 17:58:47 +0000 2017,5,0,,0.6705,0.282,0.718,0.0,0,0,0,0,1,0,1
16043,Mon Jan 02 17:58:47 +0000 2017,10,12,Central Time (US & Canada),0.0,0.0,1.0,0.0,0,0,0,0,0,0,1
16044,Mon Jan 02 17:58:45 +0000 2017,0,0,Central Time (US & Canada),-0.3818,0.0,0.822,0.178,0,0,0,0,0,0,0
16045,Mon Jan 02 17:58:43 +0000 2017,0,0,,0.0772,0.091,0.909,0.0,0,0,0,0,0,0,0
16046,Mon Jan 02 17:58:42 +0000 2017,3,0,,0.0,0.0,1.0,0.0,0,0,1,0,0,0,0
16047,Mon Jan 02 17:58:38 +0000 2017,0,0,,0.0772,0.091,0.909,0.0,0,0,0,0,0,0,0
16048,Mon Jan 02 17:58:37 +0000 2017,0,0,,0.6369,0.139,0.861,0.0,0,0,0,0,0,0,0
16049,Mon Jan 02 17:58:35 +0000 2017,7,3,Pacific Time (US & Canada),0.0,0.0,1.0,0.0,0,0,0,0,1,0,1
16050,Mon Jan 02 17:58:34 +0000 2017,0,0,Dublin,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0
16051,Mon Jan 02 17:58:31 +0000 2017,0,0,,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0
16052,Mon Jan 02 17:58:24 +0000 2017,0,1,,0.3612,0.135,0.865,0.0,1,0,0,0,0,0,0
16053,Mon Jan 02 17:58:22 +0000 2017,1,0,,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0
16054,Mon Jan 02 17:58:22 +0000 2017,0,0,Eastern Time (US & Canada),0.3612,0.111,0.889,0.0,0,0,0,0,0,0,0
16055,Mon Jan 02 17:58:21 +0000 2017,32,4,Eastern Time (US & Canada),0.7414,0.248,0.752,0.0,0,0,0,0,0,0,1
16056,Mon Jan 02 17:58:21 +0000 2017,5,3,Eastern Time (US & Canada),-0.7003,0.129,0.463,0.407,1,0,0,0,0,0,1
16057,Mon Jan 02 17:58:20 +0000 2017,1,0,,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0
16058,Mon Jan 02 17:58:12 +0000 2017,4,2,,-0.296,0.0,0.872,0.128,0,0,0,0,0,0,0
16059,Mon Jan 02 17:58:06 +0000 2017,0,0,,0.25,0.191,0.67,0.139,1,0,1,0,0,0,0
16060,Mon Jan 02 17:58:05 +0000 2017,6,0,Atlantic Time (Canada),0.0,0.0,1.0,0.0,0,0,0,0,1,0,1
16061,Mon Jan 02 17:58:03 +0000 2017,0,0,,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0
16062,Mon Jan 02 17:58:03 +0000 2017,15,2,,-0.0011,0.187,0.625,0.188,0,1,1,1,0,0,1
16063,Mon Jan 02 17:58:03 +0000 2017,0,0,,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0
16064,Mon Jan 02 17:57:53 +0000 2017,5,1,Eastern Time (US & Canada),0.0,0.0,1.0,0.0,0,0,0,0,0,0,1
16065,Mon Jan 02 17:57:51 +0000 2017,36,5,Quito,-0.296,0.0,0.694,0.306,0,0,0,0,0,0,1
16066,Mon Jan 02 17:57:42 +0000 2017,8,0,,0.8619,0.324,0.676,0.0,1,0,0,0,0,0,1
16067,Mon Jan 02 17:57:38 +0000 2017,1,0,,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0
16068,Mon Jan 02 17:57:36 +0000 2017,0,0,,0.0772,0.091,0.909,0.0,0,0,0,0,0,0,0
16069,Mon Jan 02 17:57:35 +0000 2017,3,0,Pacific Time (US & Canada),0.0,0.0,1.0,0.0,1,0,0,0,0,0,0
16070,Mon Jan 02 17:57:27 +0000 2017,6,3,London,0.5106,0.171,0.829,0.0,1,0,0,0,0,0,1
16071,Mon Jan 02 17:57:27 +0000 2017,2,3,,0.6249,0.291,0.709,0.0,0,0,0,0,0,0,0
16072,Mon Jan 02 17:57:25 +0000 2017,0,0,,0.8225,0.444,0.556,0.0,1,0,0,0,1,0,0
16073,Mon Jan 02 17:57:23 +0000 2017,2,0,Indiana (East),0.0516,0.134,0.741,0.125,0,1,0,0,0,0,0
16074,Mon Jan 02 17:57:20 +0000 2017,0,1,Central Time (US & Canada),0.4404,0.293,0.707,0.0,0,0,0,0,0,0,0
16075,Mon Jan 02 17:57:19 +0000 2017,0,0,,0.4404,0.146,0.854,0.0,0,0,0,0,0,0,0
16076,Mon Jan 02 17:57:16 +0000 2017,0,0,,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0
16077,Mon Jan 02 17:57:14 +0000 2017,0,0,,0.0772,0.091,0.909,0.0,0,0,0,0,0,0,0
16078,Mon Jan 02 17:57:13 +0000 2017,1,0,,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0
16079,Mon Jan 02 17:57:13 +0000 2017,0,0,,0.0772,0.091,0.909,0.0,0,0,0,0,1,0,0
16080,Mon Jan 02 17:57:13 +0000 2017,0,0,,0.0772,0.091,0.909,0.0,0,0,0,0,0,0,0
16081,Mon Jan 02 17:57:11 +0000 2017,0,0,,0.0772,0.091,0.909,0.0,0,0,0,0,0,0,0
16082,Mon Jan 02 17:57:11 +0000 2017,0,0,Pacific Time (US & Canada),0.0,0.0,1.0,0.0,0,0,0,0,0,0,0
16083,Mon Jan 02 17:57:11 +0000 2017,0,0,,0.0772,0.091,0.909,0.0,0,0,0,0,0,0,0
16084,Mon Jan 02 17:57:11 +0000 2017,0,0,,0.0772,0.091,0.909,0.0,0,0,0,0,0,0,0
16085,Mon Jan 02 17:57:09 +0000 2017,0,0,,0.0772,0.091,0.909,0.0,0,0,0,0,0,0,0
16086,Mon Jan 02 17:57:07 +0000 2017,0,0,Pacific Time (US & Canada),0.7506,0.416,0.584,0.0,1,0,1,0,0,0,0
16087,Mon Jan 02 17:57:01 +0000 2017,0,0,Pacific Time (US & Canada),0.4404,0.293,0.707,0.0,0,0,0,0,1,0,0
16088,Mon Jan 02 17:57:00 +0000 2017,6,0,Eastern Time (US & Canada),0.743,0.236,0.707,0.057,0,0,1,0,0,0,1
16089,Mon Jan 02 17:56:53 +0000 2017,0,0,Eastern Time (US & Canada),0.0,0.0,1.0,0.0,0,0,0,0,0,0,0
16090,Mon Jan 02 17:56:53 +0000 2017,1,0,Arizona,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0
16091,Mon Jan 02 17:56:52 +0000 2017,0,0,Central Time (US & Canada),0.4753,0.205,0.795,0.0,0,0,0,0,0,0,0
16092,Mon Jan 02 17:56:52 +0000 2017,0,0,Arizona,0.296,0.136,0.864,0.0,0,0,0,0,0,0,0
16093,Mon Jan 02 17:56:52 +0000 2017,2,1,America/Vancouver,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0
16094,Mon Jan 02 17:56:51 +0000 2017,0,0,London,-0.296,0.0,0.855,0.145,0,0,0,0,0,0,0
16095,Mon Jan 02 17:56:44 +0000 2017,0,0,Pacific Time (US & Canada),0.3936,0.1,0.9,0.0,0,0,0,0,0,0,0
16096,Mon Jan 02 17:56:42 +0000 2017,4,1,,-0.0352,0.076,0.844,0.081,0,1,0,0,0,0,0
16097,Mon Jan 02 17:56:41 +0000 2017,0,0,Eastern Time (US & Canada),0.6808,0.28,0.72,0.0,1,0,0,0,0,0,0
16098,Mon Jan 02 17:56:32 +0000 2017,4,0,Mountain Time (US & Canada),0.0,0.0,1.0,0.0,0,0,0,0,0,0,0
16099,Mon Jan 02 17:56:31 +0000 2017,1,1,Arizona,0.6808,0.219,0.781,0.0,0,0,0,0,1,0,0
16100,Mon Jan 02 17:56:27 +0000 2017,2,1,,0.0258,0.112,0.78,0.107,0,0,0,0,0,0,0
16101,Mon Jan 02 17:56:21 +0000 2017,1,0,London,-0.1926,0.149,0.661,0.191,0,0,0,0,0,0,0
16102,Mon Jan 02 17:56:17 +0000 2017,0,0,,0.0772,0.091,0.909,0.0,0,0,0,0,0,0,0
16103,Mon Jan 02 17:56:16 +0000 2017,0,0,Pacific Time (US & Canada),0.5423,0.212,0.788,0.0,0,0,0,0,0,0,0
16104,Mon Jan 02 17:56:15 +0000 2017,0,0,,0.0772,0.091,0.909,0.0,0,0,0,0,0,0,0
16105,Mon Jan 02 17:56:14 +0000 2017,0,0,,0.0772,0.091,0.909,0.0,0,0,0,0,0,0,0
16106,Mon Jan 02 17:56:14 +0000 2017,0,0,Pacific Time (US & Canada),0.5386,0.199,0.801,0.0,0,0,0,1,0,0,0
16107,Mon Jan 02 17:56:12 +0000 2017,0,0,,0.0772,0.091,0.909,0.0,0,0,0,0,0,0,0
16108,Mon Jan 02 17:56:11 +0000 2017,0,0,,0.0772,0.091,0.909,0.0,0,0,0,0,0,0,0
16109,Mon Jan 02 17:56:11 +0000 2017,0,0,,0.0772,0.091,0.909,0.0,0,0,0,0,0,0,0
16110,Mon Jan 02 17:56:11 +0000 2017,0,0,,0.0772,0.091,0.909,0.0,0,0,0,0,0,0,0
16111,Mon Jan 02 17:56:11 +0000 2017,0,0,,0.0772,0.091,0.909,0.0,0,0,0,0,0,0,0
16112,Mon Jan 02 17:56:11 +0000 2017,0,0,,0.0772,0.091,0.909,0.0,0,0,0,0,0,0,0
16113,Mon Jan 02 17:56:11 +0000 2017,0,0,,0.0772,0.091,0.909,0.0,0,0,0,0,0,0,0
16114,Mon Jan 02 17:56:10 +0000 2017,0,0,,0.0772,0.091,0.909,0.0,0,0,0,0,0,0,0
16115,Mon Jan 02 17:56:09 +0000 2017,0,0,,0.0772,0.098,0.902,0.0,0,0,0,0,0,0,0
16116,Mon Jan 02 17:56:09 +0000 2017,0,0,,0.0772,0.091,0.909,0.0,0,0,0,0,0,0,0
16117,Mon Jan 02 17:56:08 +0000 2017,0,0,,0.0772,0.091,0.909,0.0,0,0,0,0,0,0,0
16118,Mon Jan 02 17:56:08 +0000 2017,0,0,,0.0772,0.091,0.909,0.0,0,0,0,0,0,0,0
16119,Mon Jan 02 17:56:08 +0000 2017,0,0,Pacific Time (US & Canada),0.0,0.0,1.0,0.0,0,0,0,0,0,0,0
16120,Mon Jan 02 17:56:07 +0000 2017,0,0,,0.0772,0.091,0.909,0.0,0,0,0,0,0,0,0
16121,Mon Jan 02 17:56:07 +0000 2017,0,0,Pacific Time (US & Canada),0.0,0.0,1.0,0.0,0,1,0,0,0,0,0
16122,Mon Jan 02 17:56:07 +0000 2017,0,0,,0.0772,0.091,0.909,0.0,0,0,0,0,0,0,0
16123,Mon Jan 02 17:56:06 +0000 2017,1,0,,-0.5958,0.0,0.755,0.245,0,0,0,0,0,0,0
16124,Mon Jan 02 17:56:04 +0000 2017,0,0,,0.0772,0.091,0.909,0.0,0,0,0,0,0,0,0
16125,Mon Jan 02 17:56:03 +0000 2017,0,0,Pacific Time (US & Canada),0.6369,0.318,0.682,0.0,0,0,0,0,0,0,0
16126,Mon Jan 02 17:56:02 +0000 2017,2,0,,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0
16127,Mon Jan 02 17:55:55 +0000 2017,0,0,Pacific Time (US & Canada),0.0,0.0,1.0,0.0,0,0,0,0,0,0,0
16128,Mon Jan 02 17:55:53 +0000 2017,0,0,Eastern Time (US & Canada),0.34,0.233,0.556,0.211,0,0,0,0,0,0,0
16129,Mon Jan 02 17:55:52 +0000 2017,0,0,London,0.6597,0.31,0.69,0.0,0,0,0,0,0,0,0
16130,Mon Jan 02 17:55:46 +0000 2017,3,0,Quito,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0
16131,Mon Jan 02 17:55:46 +0000 2017,0,0,,0.128,0.106,0.809,0.085,0,0,1,0,0,1,0
16132,Mon Jan 02 17:55:45 +0000 2017,2,0,London,0.0,0.0,1.0,0.0,1,0,0,0,0,0,0
16133,Mon Jan 02 17:55:44 +0000 2017,0,0,,0.0772,0.091,0.909,0.0,0,0,0,0,0,0,0
16134,Mon Jan 02 17:55:44 +0000 2017,0,0,,0.0772,0.091,0.909,0.0,0,0,0,0,0,0,0
16135,Mon Jan 02 17:55:43 +0000 2017,0,0,,0.0772,0.091,0.909,0.0,0,0,0,0,0,0,0
16136,Mon Jan 02 17:55:43 +0000 2017,0,0,,-0.2732,0.0,0.896,0.104,0,0,0,0,0,0,0
16137,Mon Jan 02 17:55:41 +0000 2017,0,0,Chennai,0.0772,0.091,0.909,0.0,0,0,0,0,0,0,0
16138,Mon Jan 02 17:55:38 +0000 2017,6,0,,0.6249,0.272,0.728,0.0,0,0,0,0,0,0,1
16139,Mon Jan 02 17:55:27 +0000 2017,0,0,,0.4404,0.153,0.847,0.0,0,0,0,0,0,0,0
16140,Mon Jan 02 17:55:25 +0000 2017,1,0,,-0.5423,0.0,0.844,0.156,0,0,0,0,0,0,0
16141,Mon Jan 02 17:55:25 +0000 2017,6,0,,0.3612,0.152,0.848,0.0,1,0,0,0,0,0,1
16142,Mon Jan 02 17:55:24 +0000 2017,0,0,Eastern Time (US & Canada),-0.0041,0.176,0.646,0.178,1,0,0,0,0,0,0
16143,Mon Jan 02 17:55:19 +0000 2017,5,0,,0.0,0.0,1.0,0.0,0,0,0,0,0,0,1
16144,Mon Jan 02 17:55:19 +0000 2017,40,6,,0.5719,0.163,0.837,0.0,0,0,1,0,0,0,1
16145,Mon Jan 02 17:55:19 +0000 2017,5,0,Atlantic Time (Canada),-0.1386,0.0,0.935,0.065,0,0,0,0,0,0,1
16146,Mon Jan 02 17:55:16 +0000 2017,0,0,,-0.3612,0.0,0.839,0.161,0,0,0,0,0,0,0
16147,Mon Jan 02 17:55:15 +0000 2017,1,0,,0.0772,0.091,0.909,0.0,0,0,0,0,0,0,0
16148,Mon Jan 02 17:55:14 +0000 2017,0,0,,0.0772,0.091,0.909,0.0,0,0,0,0,0,0,0
16149,Mon Jan 02 17:55:13 +0000 2017,2,3,Central Time (US & Canada),0.0,0.0,1.0,0.0,0,0,0,0,0,0,0
16150,Mon Jan 02 17:55:12 +0000 2017,0,0,Pacific Time (US & Canada),0.3182,0.204,0.796,0.0,0,0,0,0,0,0,0
16151,Mon Jan 02 17:55:11 +0000 2017,0,0,Pacific Time (US & Canada),0.6478,0.218,0.782,0.0,0,0,0,0,0,0,0
16152,Mon Jan 02 17:55:09 +0000 2017,15,1,Quito,-0.7227,0.0,0.704,0.296,1,0,0,0,0,0,1
16153,Mon Jan 02 17:55:09 +0000 2017,0,1,Central Time (US & Canada),0.5093,0.171,0.829,0.0,0,0,0,0,0,0,0
16154,Mon Jan 02 17:55:08 +0000 2017,0,0,Eastern Time (US & Canada),0.0258,0.048,0.952,0.0,0,1,0,0,0,0,0
16155,Mon Jan 02 17:55:08 +0000 2017,0,0,Eastern Time (US & Canada),0.7783,0.382,0.618,0.0,0,0,0,0,0,0,0
16156,Mon Jan 02 17:55:07 +0000 2017,0,0,Central Time (US & Canada),0.0,0.0,1.0,0.0,0,0,0,0,0,0,0
16157,Mon Jan 02 17:55:06 +0000 2017,2,0,Pacific Time (US & Canada),0.469,0.145,0.855,0.0,0,0,0,0,0,0,0
16158,Mon Jan 02 17:55:01 +0000 2017,4,0,Eastern Time (US & Canada),-0.7184,0.065,0.71,0.226,0,1,0,0,0,0,0
16159,Mon Jan 02 17:55:01 +0000 2017,1,0,Eastern Time (US & Canada),0.0,0.0,1.0,0.0,0,0,0,0,0,0,0
16160,Mon Jan 02 17:54:57 +0000 2017,0,0,,-0.296,0.0,0.855,0.145,0,0,0,0,0,0,0
16161,Mon Jan 02 17:54:54 +0000 2017,3,2,London,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0
16162,Mon Jan 02 17:54:54 +0000 2017,1,0,Pacific Time (US & Canada),0.5622,0.398,0.602,0.0,0,0,0,0,0,0,0
16163,Mon Jan 02 17:54:54 +0000 2017,24,0,Atlantic Time (Canada),0.0,0.0,1.0,0.0,0,0,0,0,0,0,1
16164,Mon Jan 02 17:54:52 +0000 2017,3,0,Pacific Time (US & Canada),-0.5449,0.093,0.734,0.173,0,0,0,0,0,0,0
16165,Mon Jan 02 17:54:51 +0000 2017,0,0,Eastern Time (US & Canada),0.5423,0.212,0.788,0.0,0,0,0,0,0,0,0
16166,Mon Jan 02 17:54:51 +0000 2017,0,0,,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0
16167,Mon Jan 02 17:54:50 +0000 2017,25,6,,-0.0572,0.0,0.952,0.048,1,0,0,0,0,0,1
16168,Mon Jan 02 17:54:44 +0000 2017,1,0,,0.6859,0.326,0.559,0.115,0,0,0,0,0,0,0
16169,Mon Jan 02 17:54:43 +0000 2017,0,0,,-0.1796,0.0,0.824,0.176,0,0,0,0,0,0,0
16170,Mon Jan 02 17:54:40 +0000 2017,23,1,Pacific Time (US & Canada),0.3102,0.327,0.512,0.161,0,0,0,0,0,0,1
16171,Mon Jan 02 17:54:38 +0000 2017,1,0,,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0
16172,Mon Jan 02 17:54:37 +0000 2017,23,5,London,-0.4215,0.0,0.641,0.359,0,1,0,0,0,0,1
16173,Mon Jan 02 17:54:37 +0000 2017,2,0,London,0.296,0.102,0.847,0.051,0,0,0,0,0,0,0
16174,Mon Jan 02 17:54:35 +0000 2017,1,0,,0.0,0.0,1.0,0.0,0,1,0,0,0,0,0
16175,Mon Jan 02 17:54:30 +0000 2017,4,2,Atlantic Time (Canada),-0.4404,0.0,0.847,0.153,0,1,0,0,0,0,0
16176,Mon Jan 02 17:54:21 +0000 2017,0,0,,-0.3535,0.0,0.841,0.159,1,0,0,0,0,0,0
16177,Mon Jan 02 17:54:17 +0000 2017,1,0,,0.4186,0.141,0.859,0.0,1,0,0,0,0,0,0
16178,Mon Jan 02 17:54:17 +0000 2017,2,0,Eastern Time (US & Canada),0.5267,0.405,0.595,0.0,1,0,0,0,0,0,0
16179,Mon Jan 02 17:54:14 +0000 2017,0,0,,-0.4088,0.116,0.688,0.196,0,1,0,0,0,0,0
16180,Mon Jan 02 17:54:12 +0000 2017,1,0,,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0
16181,Mon Jan 02 17:54:11 +0000 2017,0,0,,0.8442,0.349,0.651,0.0,0,0,1,0,0,0,0
16182,Mon Jan 02 17:53:54 +0000 2017,1,0,Eastern Time (US & Canada),0.8304,0.354,0.646,0.0,1,0,0,0,0,0,0
16183,Mon Jan 02 17:53:46 +0000 2017,2,6,Quito,-0.296,0.0,0.845,0.155,0,0,0,0,0,0,0
16184,Mon Jan 02 17:53:46 +0000 2017,0,0,,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0
16185,Mon Jan 02 17:53:44 +0000 2017,1,0,,0.2911,0.195,0.805,0.0,0,0,0,0,0,0,0
16186,Mon Jan 02 17:53:42 +0000 2017,12,1,Pacific Time (US & Canada),-0.296,0.0,0.879,0.121,0,0,0,0,1,0,1
16187,Mon Jan 02 17:53:37 +0000 2017,0,0,,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0
16188,Mon Jan 02 17:53:37 +0000 2017,0,0,Central Time (US & Canada),0.0258,0.073,0.927,0.0,0,0,0,0,0,0,0
16189,Mon Jan 02 17:53:36 +0000 2017,0,0,,0.6288,0.222,0.778,0.0,0,0,0,0,1,0,0
16190,Mon Jan 02 17:53:35 +0000 2017,3,0,Hawaii,0.204,0.18,0.68,0.14,0,0,0,0,0,0,0
16191,Mon Jan 02 17:53:33 +0000 2017,1,0,Central Time (US & Canada),-0.418,0.085,0.73,0.185,0,1,0,0,0,0,0
16192,Mon Jan 02 17:53:27 +0000 2017,0,0,,0.6696,0.209,0.791,0.0,1,0,0,0,0,0,0
16193,Mon Jan 02 17:53:22 +0000 2017,15,0,Eastern Time (US & Canada),0.0,0.0,1.0,0.0,0,0,0,0,0,0,1
16194,Mon Jan 02 17:53:20 +0000 2017,0,0,,0.6114,0.266,0.734,0.0,0,0,0,0,0,0,0
16195,Mon Jan 02 17:53:20 +0000 2017,3,1,Eastern Time (US & Canada),0.4215,0.219,0.781,0.0,0,0,0,0,0,0,0
16196,Mon Jan 02 17:53:19 +0000 2017,9,1,Central Time (US & Canada),-0.1761,0.0,0.842,0.158,1,0,0,0,0,0,1
16197,Mon Jan 02 17:53:15 +0000 2017,0,0,,-0.4019,0.0,0.881,0.119,1,0,0,0,0,0,0
16198,Mon Jan 02 17:53:11 +0000 2017,0,0,Eastern Time (US & Canada),0.0,0.0,1.0,0.0,0,0,0,0,0,0,0
16199,Mon Jan 02 17:53:09 +0000 2017,1,1,,0.2732,0.1,0.9,0.0,0,0,0,0,0,0,0
16200,Mon Jan 02 17:53:04 +0000 2017,0,0,,0.0,0.0,1.0,0.0,1,1,0,0,0,0,0
16201,Mon Jan 02 17:53:03 +0000 2017,6,0,,0.0,0.0,1.0,0.0,1,0,0,0,0,0,1
16202,Mon Jan 02 17:53:01 +0000 2017,0,0,,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0
16203,Mon Jan 02 17:52:58 +0000 2017,0,1,Pacific Time (US & Canada),0.0,0.0,1.0,0.0,0,0,0,0,0,0,0
16204,Mon Jan 02 17:52:56 +0000 2017,4,0,London,0.2944,0.133,0.778,0.089,1,0,1,0,0,0,0
16205,Mon Jan 02 17:52:55 +0000 2017,0,0,Pacific Time (US & Canada),0.0,0.0,1.0,0.0,1,1,0,0,0,0,0
16206,Mon Jan 02 17:52:55 +0000 2017,0,0,,-0.3818,0.0,0.822,0.178,0,0,0,0,0,0,0
16207,Mon Jan 02 17:52:53 +0000 2017,2,0,,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0
16208,Mon Jan 02 17:52:47 +0000 2017,1,0,,0.4215,0.237,0.763,0.0,0,0,0,0,0,0,0
16209,Mon Jan 02 17:52:47 +0000 2017,0,0,Hawaii,0.0,0.0,1.0,0.0,1,1,0,0,0,0,0
16210,Mon Jan 02 17:52:46 +0000 2017,3,0,Amsterdam,0.7096,0.33,0.67,0.0,0,0,0,0,0,1,0
16211,Mon Jan 02 17:52:45 +0000 2017,6,3,,-0.3318,0.125,0.648,0.227,0,0,0,0,0,0,1
16212,Mon Jan 02 17:52:39 +0000 2017,1,0,Central Time (US & Canada),0.34,0.124,0.876,0.0,0,0,0,0,0,0,0
16213,Mon Jan 02 17:52:35 +0000 2017,0,0,Central Time (US & Canada),0.0,0.0,1.0,0.0,0,0,0,0,0,0,0
16214,Mon Jan 02 17:52:35 +0000 2017,0,0,Bangkok,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0
16215,Mon Jan 02 17:52:34 +0000 2017,38,2,,0.0,0.0,1.0,0.0,0,0,0,0,0,0,1
16216,Mon Jan 02 17:52:33 +0000 2017,2,0,,0.9081,0.383,0.617,0.0,1,0,0,0,0,0,0
16217,Mon Jan 02 17:52:29 +0000 2017,1,0,Pacific Time (US & Canada),-0.2732,0.0,0.861,0.139,0,0,0,0,0,0,0
16218,Mon Jan 02 17:52:27 +0000 2017,0,0,Madrid,0.0,0.0,1.0,0.0,0,1,0,0,0,0,0
16219,Mon Jan 02 17:52:26 +0000 2017,1,0,,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0
16220,Mon Jan 02 17:52:23 +0000 2017,3,0,,0.4939,0.348,0.652,0.0,0,0,0,0,0,0,0
16221,Mon Jan 02 17:52:22 +0000 2017,11,1,,0.34,0.179,0.821,0.0,1,0,0,0,0,0,1
16222,Mon Jan 02 17:52:19 +0000 2017,0,0,London,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0
16223,Mon Jan 02 17:52:18 +0000 2017,0,0,Pacific Time (US & Canada),-0.3412,0.0,0.789,0.211,0,0,0,0,0,0,0
16224,Mon Jan 02 17:52:17 +0000 2017,0,0,Central Time (US & Canada),0.4588,0.13,0.87,0.0,0,0,0,0,1,0,0
16225,Mon Jan 02 17:52:16 +0000 2017,2,0,,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0
16226,Mon Jan 02 17:52:15 +0000 2017,1,0,Pacific Time (US & Canada),0.0772,0.094,0.824,0.082,0,1,0,0,0,0,0
16227,Mon Jan 02 17:52:06 +0000 2017,15,2,,0.6674,0.313,0.687,0.0,0,1,1,0,1,0,1
16228,Mon Jan 02 17:51:57 +0000 2017,0,0,Pacific Time (US & Canada),0.0,0.0,1.0,0.0,0,0,0,0,0,0,0
16229,Mon Jan 02 17:51:54 +0000 2017,3,2,Central Time (US & Canada),0.0,0.0,1.0,0.0,0,0,0,0,0,0,0
16230,Mon Jan 02 17:51:52 +0000 2017,0,0,Central Time (US & Canada),0.6908,0.533,0.467,0.0,1,0,0,0,0,0,0
16231,Mon Jan 02 17:51:50 +0000 2017,7,3,London,-0.5255,0.17,0.551,0.28,0,0,0,0,0,0,1
16232,Mon Jan 02 17:51:50 +0000 2017,5,0,,0.0,0.0,1.0,0.0,0,0,0,0,0,0,1
16233,Mon Jan 02 17:51:44 +0000 2017,6,0,Eastern Time (US & Canada),0.0,0.0,1.0,0.0,0,0,0,0,0,0,1
16234,Mon Jan 02 17:51:38 +0000 2017,0,0,,-0.3612,0.0,0.839,0.161,0,0,0,0,0,0,0
16235,Mon Jan 02 17:51:38 +0000 2017,0,0,Sydney,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0
16236,Mon Jan 02 17:51:37 +0000 2017,11,3,Arizona,0.0,0.0,1.0,0.0,0,0,0,0,0,0,1
16237,Mon Jan 02 17:51:36 +0000 2017,9,2,Atlantic Time (Canada),-0.5994,0.0,0.606,0.394,0,0,0,0,0,0,1
16238,Mon Jan 02 17:51:31 +0000 2017,0,0,Central Time (US & Canada),0.0,0.0,1.0,0.0,0,0,0,0,0,0,0
16239,Mon Jan 02 17:51:31 +0000 2017,0,0,,0.765,0.258,0.742,0.0,0,0,0,0,0,0,0
16240,Mon Jan 02 17:51:28 +0000 2017,0,0,,0.7845,0.397,0.603,0.0,0,0,0,0,0,0,0
16241,Mon Jan 02 17:51:27 +0000 2017,0,0,Pacific Time (US & Canada),0.34,0.112,0.888,0.0,0,1,0,0,0,0,0
16242,Mon Jan 02 17:51:27 +0000 2017,0,0,Pacific Time (US & Canada),0.7865,0.348,0.652,0.0,0,0,0,0,1,0,0
16243,Mon Jan 02 17:51:24 +0000 2017,0,0,,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0
16244,Mon Jan 02 17:51:19 +0000 2017,1,0,Arizona,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0
16245,Mon Jan 02 17:51:18 +0000 2017,0,0,,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0
16246,Mon Jan 02 17:51:12 +0000 2017,5,0,,0.6369,0.167,0.833,0.0,0,0,0,0,0,0,1
16247,Mon Jan 02 17:51:11 +0000 2017,2,0,Eastern Time (US & Canada),0.0,0.0,1.0,0.0,1,0,0,0,0,0,0
16248,Mon Jan 02 17:51:05 +0000 2017,0,0,Eastern Time (US & Canada),-0.7351,0.0,0.721,0.279,0,0,0,0,0,0,0
16249,Mon Jan 02 17:51:02 +0000 2017,0,0,,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0
16250,Mon Jan 02 17:51:01 +0000 2017,20,8,Eastern Time (US & Canada),-0.3612,0.0,0.839,0.161,0,0,0,0,0,0,1
16251,Mon Jan 02 17:50:51 +0000 2017,3,0,,-0.0516,0.228,0.526,0.246,0,1,0,0,0,0,0
16252,Mon Jan 02 17:50:51 +0000 2017,4,0,Amsterdam,-0.6249,0.0,0.638,0.362,0,0,0,0,0,0,0
